used_mb,avail_mb,mem_pct,rss1,rss2,rss3,rss4,rss5,mem_lag1,mem_lag5,mem_lag10,mem_roll_mean,mem_roll_std,mem_roll_min,mem_roll_max,mem_delta,time_delta,rate_mb_per_sec,y
10090.38,6293.62,61.6,286.05,245.82,123.32,27.33,30.6,10078.51,9976.65,9970.51,9942.516666666666,56.55442263414315,9859.7,10090.38,11.869999999998981,2.0,5.934999999999491,10079.83
10090.02,6293.98,61.6,399.46,66.3,185.27,172.5,137.49,10090.38,9968.9,9962.13,9950.151000000002,60.49104335761078,9859.7,10090.38,-0.3599999999987631,2.0,-0.17999999999938154,10072.34
10092.07,6291.93,61.6,236.01,304.5,214.59,119.26,46.37,10090.02,9969.46,9983.69,9957.896666666667,63.32063510282612,9870.43,10092.07,2.0499999999992724,2.0,1.0249999999996362,10099.63
10071.82,6312.18,61.5,219.81,31.44,59.5,106.34,158.25,10092.07,9971.48,9982.86,9964.609666666665,64.39419525534515,9873.2,10092.07,-20.25,2.0,-10.125,10081.08
10046.94,6337.06,61.3,236.88,192.08,231.77,69.0,53.06,10071.82,10078.51,9991.25,9970.290666666666,63.86955423439601,9873.2,10092.07,-24.8799999999992,2.0,-12.4399999999996,10056.66
10041.9,6342.1,61.3,694.36,41.09,112.04,118.73,26.0,10046.94,10090.38,9976.65,9975.913999999999,62.43698106152445,9876.35,10092.07,-5.040000000000873,2.0,-2.5200000000004366,10066.49
10050.7,6333.3,61.3,580.23,151.52,155.51,126.78,92.88,10041.9,10090.02,9968.9,9981.432,61.446957523578476,9876.35,10092.07,8.800000000001091,2.0,4.400000000000546,10043.72
10079.68,6304.32,61.5,104.36,43.02,223.87,18.78,53.91,10050.7,10092.07,9969.46,9988.209666666666,60.66541049773026,9890.02,10092.07,28.979999999999563,2.0,14.489999999999782,10046.11
10081.82,6302.18,61.5,428.33,318.04,154.71,145.77,67.21,10079.68,10071.82,9971.48,9994.603000000001,60.06430790187575,9908.93,10092.07,2.139999999999418,2.0,1.069999999999709,10036.42
10088.99,6295.01,61.6,534.97,49.15,68.63,113.11,34.51,10081.82,10046.94,10078.51,10000.605000000001,60.204317106115916,9920.19,10092.07,7.170000000000073,2.0,3.5850000000000364,10065.67
10079.83,6304.17,61.5,199.23,322.45,99.21,50.83,39.59,10088.99,10041.9,10090.38,10005.893666666667,59.95395235737954,9920.19,10092.07,-9.159999999999854,2.0,-4.579999999999927,10062.17
10072.34,6311.66,61.5,637.48,345.96,169.16,181.0,41.59,10079.83,10050.7,10090.02,10010.965333333332,58.87981866797917,9932.18,10092.07,-7.489999999999782,2.0,-3.744999999999891,10067.41
10099.63,6284.37,61.6,177.97,42.5,253.3,97.67,53.9,10072.34,10079.68,10092.07,10016.321666666665,59.40835411322882,9932.18,10099.63,27.289999999999054,2.0,13.644999999999527,10081.43
10081.08,6302.92,61.5,545.42,265.82,120.15,186.06,44.11,10099.63,10081.82,10071.82,10021.285,58.3467651049537,9936.37,10099.63,-18.549999999999272,2.0,-9.274999999999636,10062.7
10056.66,6327.34,61.4,184.91,318.23,87.1,190.09,77.71,10081.08,10088.99,10046.94,10025.176333333333,56.599883664687134,9936.37,10099.63,-24.420000000000073,2.0,-12.210000000000036,10051.25
10066.49,6317.51,61.4,114.46,387.25,120.65,138.05,138.26,10056.66,10079.83,10041.9,10029.513666666666,54.50679758140297,9944.16,10099.63,9.829999999999927,2.0,4.914999999999964,10061.22
10043.72,6340.28,61.3,314.39,119.43,200.47,31.63,122.27,10066.49,10072.34,10050.7,10032.264666666666,53.001429696011776,9944.16,10099.63,-22.770000000000437,2.0,-11.385000000000218,10256.74
10046.11,6337.89,61.3,692.87,91.06,164.44,151.26,40.35,10043.72,10099.63,10079.68,10034.835333333333,51.6804354847181,9944.16,10099.63,2.390000000001237,2.0,1.1950000000006185,10280.06
10036.42,6347.58,61.3,431.43,126.61,231.71,140.82,128.2,10046.11,10081.08,10081.82,10037.910666666665,48.761177245557896,9962.13,10099.63,-9.69000000000051,2.0,-4.845000000000255,10307.23
10065.67,6318.33,61.4,370.35,302.91,129.75,42.5,72.75,10036.42,10056.66,10088.99,10041.257000000001,47.01846600855712,9962.13,10099.63,29.25,2.0,14.625,10295.29
10062.17,6321.83,61.4,479.53,132.19,27.18,87.92,106.86,10065.67,10066.49,10079.83,10044.312333333333,45.20585556166437,9962.13,10099.63,-3.5,2.0,-1.75,10318.01
10067.41,6316.59,61.4,373.6,258.81,101.58,135.26,50.89,10062.17,10043.72,10072.34,10047.821666666665,42.61844169985519,9968.9,10099.63,5.239999999999782,2.0,2.619999999999891,10308.76
10081.43,6302.57,61.5,687.88,164.54,194.47,90.72,144.04,10067.41,10046.11,10099.63,10051.079666666667,41.261081309810976,9968.9,10099.63,14.020000000000437,2.0,7.010000000000218,10322.23
10062.7,6321.3,61.4,452.93,338.94,61.08,132.18,59.09,10081.43,10036.42,10081.08,10053.741,39.23424633031174,9968.9,10099.63,-18.729999999999563,2.0,-9.364999999999782,10307.96
10051.25,6332.75,61.3,496.85,271.94,218.83,15.71,34.46,10062.7,10065.67,10056.66,10055.741,37.42649645413821,9968.9,10099.63,-11.450000000000728,2.0,-5.725000000000364,10317.42
10061.22,6322.78,61.4,753.25,58.77,223.01,195.64,107.75,10051.25,10062.17,10066.49,10058.56,34.31987802310982,9968.9,10099.63,9.969999999999345,2.0,4.984999999999673,10314.62
10256.74,6127.26,62.6,357.37,48.4,151.48,176.18,59.0,10061.22,10067.41,10043.72,10068.154666666667,46.47299354603551,9969.46,10256.74,195.52000000000044,2.0,97.76000000000022,10318.05
10280.06,6103.94,62.7,582.34,371.84,181.66,23.68,133.4,10256.74,10081.43,10046.11,10078.508,57.10846379631755,9971.48,10280.06,23.31999999999971,2.0,11.659999999999854,10336.87
10307.23,6076.77,62.9,507.06,330.46,100.72,183.7,69.65,10280.06,10062.7,10036.42,10089.699666666666,67.38491617123695,10036.42,10307.23,27.170000000000073,2.0,13.585000000000036,10320.58
10295.29,6088.71,62.8,779.86,321.66,54.76,78.0,89.25,10307.23,10051.25,10065.67,10096.925666666668,77.07068075625037,10036.42,10307.23,-11.93999999999869,2.0,-5.969999999999345,10293.03
10318.01,6065.99,63.0,339.23,334.57,147.33,156.94,76.69,10295.29,10061.22,10062.17,10104.513333333334,86.97305592770596,10036.42,10318.01,22.719999999999345,2.0,11.359999999999673,10280.09
10308.76,6075.24,62.9,777.45,227.88,61.22,83.16,67.67,10318.01,10256.74,10067.41,10111.804666666665,94.5546364852181,10036.42,10318.01,-9.25,2.0,-4.625,10281.89
10322.23,6061.77,63.0,512.56,147.31,173.74,178.74,76.76,10308.76,10280.06,10081.43,10119.476666666666,101.94663503683714,10036.42,10322.23,13.469999999999345,2.0,6.734999999999673,10303.55
10307.96,6076.04,62.9,791.35,257.03,154.98,60.3,52.63,10322.23,10307.23,10062.7,10127.348,107.12487844567343,10036.42,10322.23,-14.270000000000437,2.0,-7.135000000000218,10313.38
10317.42,6066.58,63.0,358.22,378.9,150.78,158.08,57.41,10307.96,10295.29,10051.25,10136.364000000001,111.42025429040159,10036.42,10322.23,9.460000000000946,2.0,4.730000000000473,10315.09
10314.62,6069.38,63.0,295.0,174.43,116.72,169.98,63.79,10317.42,10318.01,10061.22,10145.454666666667,114.52936177433325,10036.42,10322.23,-2.7999999999992724,2.0,-1.3999999999996362,10329.25
10318.05,6065.95,63.0,297.41,113.86,225.02,77.68,32.41,10314.62,10308.76,10256.74,10154.366333333333,117.27074990198335,10036.42,10322.23,3.429999999998472,2.0,1.714999999999236,10319.62
10336.87,6047.13,63.1,209.64,63.18,177.93,67.4,133.82,10318.05,10322.23,10280.06,10162.939333333334,120.96523934793863,10036.42,10336.87,18.820000000001528,2.0,9.410000000000764,10316.88
10320.58,6063.42,63.0,620.88,224.06,24.47,82.32,50.71,10336.87,10307.96,10307.23,10170.898,123.27640754767289,10036.42,10336.87,-16.290000000000873,2.0,-8.145000000000437,10335.67
10293.03,6090.97,62.8,753.61,383.01,57.88,160.14,101.69,10320.58,10317.42,10295.29,10177.699333333332,124.22652667809406,10036.42,10336.87,-27.549999999999272,2.0,-13.774999999999636,10342.06
10280.09,6103.91,62.7,506.74,189.84,136.77,140.89,100.12,10293.03,10314.62,10318.01,10184.374666666667,124.16664385560587,10036.42,10336.87,-12.94000000000051,2.0,-6.470000000000255,10344.63
10281.89,6102.11,62.8,218.92,132.8,58.22,13.12,151.98,10280.09,10318.05,10308.76,10191.359666666667,123.53933826847499,10036.42,10336.87,1.7999999999992724,2.0,0.8999999999996362,10340.45
10303.55,6080.45,62.9,524.98,314.65,171.04,116.4,35.55,10281.89,10336.87,10322.23,10198.157000000001,123.92757921712517,10036.42,10336.87,21.659999999999854,2.0,10.829999999999927,10341.5
10313.38,6070.62,62.9,136.74,255.61,245.73,80.61,78.12,10303.55,10320.58,10307.96,10205.900333333333,123.61701719905324,10036.42,10336.87,9.829999999999927,2.0,4.914999999999964,10385.21
10315.09,6068.91,63.0,705.38,337.48,161.81,49.89,15.5,10313.38,10293.03,10317.42,10214.514666666666,121.85029613034393,10036.42,10336.87,1.7100000000009459,2.0,0.8550000000004729,10356.32
10329.25,6054.75,63.0,447.39,114.87,123.45,112.8,62.89,10315.09,10280.09,10314.62,10223.273333333334,120.2768090216532,10036.42,10336.87,14.159999999999854,2.0,7.079999999999927,10350.19
10319.62,6064.38,63.0,563.2,284.32,248.31,21.88,73.73,10329.25,10281.89,10318.05,10232.47,116.56502302589882,10036.42,10336.87,-9.6299999999992,2.0,-4.8149999999996,10378.51
10316.88,6067.12,63.0,601.42,247.18,72.79,125.86,49.3,10319.62,10303.55,10336.87,10241.495666666666,112.03230013528439,10036.42,10336.87,-2.7400000000016007,2.0,-1.3700000000008004,10374.13
10335.67,6048.33,63.1,86.17,110.45,57.6,89.3,107.58,10316.88,10313.38,10320.58,10251.470666666668,106.31988317377206,10051.25,10336.87,18.790000000000873,2.0,9.395000000000437,10370.54
10342.06,6041.94,63.1,514.44,296.57,156.93,131.58,151.82,10335.67,10315.09,10293.03,10260.683666666668,101.5316780351612,10051.25,10342.06,6.389999999999418,2.0,3.194999999999709,10372.46
10344.63,6039.37,63.1,598.35,332.5,176.49,99.15,54.89,10342.06,10329.25,10280.09,10270.098999999998,95.39963559312811,10051.25,10344.63,2.569999999999709,2.0,1.2849999999998545,10386.36
10340.45,6043.55,63.1,369.09,398.09,62.22,111.53,27.11,10344.63,10319.62,10281.89,10279.200333333334,88.14428377311656,10051.25,10344.63,-4.179999999998472,2.0,-2.089999999999236,10369.24
10341.5,6042.5,63.1,482.33,271.26,225.02,81.95,97.78,10340.45,10316.88,10303.55,10287.869333333332,80.47844538679325,10051.25,10344.63,1.0499999999992724,2.0,0.5249999999996362,10357.66
10385.21,5998.79,63.4,608.39,385.44,65.46,35.35,11.57,10341.5,10335.67,10313.38,10298.619666666667,70.25409834513626,10051.25,10385.21,43.70999999999913,2.0,21.854999999999563,10371.34
10356.32,6027.68,63.2,312.17,240.24,216.07,65.64,41.83,10385.21,10342.06,10315.09,10308.788666666667,53.22976589644915,10061.22,10385.21,-28.889999999999418,2.0,-14.444999999999709,10363.0
10350.19,6033.81,63.2,204.23,54.57,116.9,162.21,91.68,10356.32,10344.63,10329.25,10318.421,26.13572114126526,10256.74,10385.21,-6.1299999999992,2.0,-3.0649999999996,10359.25
10378.51,6005.49,63.3,549.24,332.65,63.15,83.72,16.39,10350.19,10340.45,10319.62,10322.480000000001,25.67776402718431,10280.06,10385.21,28.31999999999971,2.0,14.159999999999854,10347.21
10374.13,6009.87,63.3,392.7,183.18,17.84,110.23,20.3,10378.51,10341.5,10316.88,10325.615666666667,26.059860357882073,10280.09,10385.21,-4.380000000001019,2.0,-2.1900000000005093,10357.68
10370.54,6013.46,63.3,525.95,178.6,26.04,37.88,31.41,10374.13,10385.21,10335.67,10327.726,27.06373774273983,10280.09,10385.21,-3.5899999999983265,2.0,-1.7949999999991633,10365.22
10372.46,6011.54,63.3,247.47,68.52,95.91,89.71,70.32,10370.54,10356.32,10342.06,10330.298333333332,27.537723852479846,10280.09,10385.21,1.9199999999982538,2.0,0.9599999999991269,10391.29
10386.36,5997.64,63.4,180.28,215.93,44.64,152.87,78.03,10372.46,10350.19,10344.63,10332.576666666666,29.25962503842241,10280.09,10386.36,13.900000000001455,2.0,6.950000000000728,10402.93
10369.24,6014.76,63.3,788.84,315.87,92.93,181.46,80.48,10386.36,10378.51,10340.45,10334.592666666667,29.64309699504923,10280.09,10386.36,-17.1200000000008,2.0,-8.5600000000004,10378.61
10357.66,6026.34,63.2,387.13,294.05,252.19,194.25,29.99,10369.24,10374.13,10341.5,10335.773666666666,29.83870796308187,10280.09,10386.36,-11.579999999999927,2.0,-5.789999999999964,10377.68
10371.34,6012.66,63.3,541.41,254.2,132.12,16.19,135.83,10357.66,10370.54,10385.21,10337.886333333334,30.044547095060494,10280.09,10386.36,13.680000000000291,2.0,6.8400000000001455,10396.48
10363.0,6021.0,63.3,94.62,62.05,204.33,122.63,121.66,10371.34,10372.46,10356.32,10339.405666666666,30.12625372081044,10280.09,10386.36,-8.340000000000146,2.0,-4.170000000000073,10402.02
10359.25,6024.75,63.2,183.09,322.54,224.76,44.82,17.74,10363.0,10386.36,10350.19,10340.893333333333,29.961594649487434,10280.09,10386.36,-3.75,2.0,-1.875,10410.63
10347.21,6036.79,63.2,161.98,46.03,165.31,179.99,95.69,10359.25,10369.24,10378.51,10341.865333333333,29.666512145947337,10280.09,10386.36,-12.040000000000873,2.0,-6.020000000000437,10416.63
10357.68,6026.32,63.2,398.63,60.92,258.09,127.88,35.75,10347.21,10357.66,10374.13,10342.559000000001,29.788722390213792,10280.09,10386.36,10.470000000001164,2.0,5.235000000000582,10425.27
10365.22,6018.78,63.3,541.31,34.36,202.54,119.28,135.14,10357.68,10371.34,10370.54,10344.046999999999,29.76789037710241,10280.09,10386.36,7.539999999999054,2.0,3.769999999999527,10437.25
10391.29,5992.71,63.4,619.68,160.2,52.68,154.12,97.5,10365.22,10363.0,10372.46,10347.322333333335,29.363961100742895,10280.09,10391.29,26.070000000001528,2.0,13.035000000000764,10452.1
10402.93,5981.07,63.5,206.18,143.43,118.91,147.54,50.55,10391.29,10359.25,10386.36,10351.417,28.207397677019994,10281.89,10402.93,11.639999999999418,2.0,5.819999999999709,10463.43
10378.61,6005.39,63.3,336.7,275.28,247.21,177.66,130.35,10402.93,10347.21,10369.24,10354.641,25.3715095901234,10303.55,10402.93,-24.31999999999971,2.0,-12.159999999999854,10477.33
10377.68,6006.32,63.3,145.18,212.57,22.58,195.58,14.88,10378.61,10357.68,10357.66,10357.112,23.784246798628917,10313.38,10402.93,-0.930000000000291,2.0,-0.4650000000001455,10477.36
10396.48,5987.52,63.5,82.71,172.39,225.07,113.81,151.68,10377.68,10365.22,10371.34,10359.882,23.350541659196708,10315.09,10402.93,18.799999999999272,2.0,9.399999999999636,10485.3
10402.02,5981.98,63.5,190.62,49.72,233.22,177.25,13.09,10396.48,10391.29,10363.0,10362.779666666667,22.99143745728792,10316.88,10402.93,5.540000000000873,2.0,2.7700000000004366,10477.76
10410.63,5973.37,63.5,229.45,218.56,47.0,121.18,95.16,10402.02,10402.93,10359.25,10365.492333333334,23.689251697918937,10316.88,10410.63,8.609999999998763,2.0,4.3049999999993815,10470.12
10416.63,5967.37,63.6,554.94,302.5,152.11,197.94,82.0,10410.63,10378.61,10347.21,10368.726,23.83226639022139,10316.88,10416.63,6.0,2.0,3.0,10459.4
10425.27,5958.73,63.6,436.29,69.53,37.29,29.84,114.15,10416.63,10377.68,10357.68,10372.339000000002,23.91719470022974,10335.67,10425.27,8.640000000001237,2.0,4.3200000000006185,10442.17
10437.25,5946.75,63.7,526.94,50.66,119.88,189.4,97.3,10425.27,10396.48,10365.22,10375.725,25.67288006056828,10340.45,10437.25,11.979999999999563,2.0,5.989999999999782,10444.59
10452.1,5931.9,63.8,121.62,328.79,188.85,108.75,32.39,10437.25,10402.02,10391.29,10379.393,28.411986316802043,10340.45,10452.1,14.850000000000364,2.0,7.425000000000182,10425.49
10463.43,5920.57,63.9,728.63,179.34,265.6,42.4,92.75,10452.1,10410.63,10402.93,10383.353000000001,31.509873235122146,10340.45,10463.43,11.329999999999927,2.0,5.664999999999964,10423.69
10477.33,5906.67,63.9,639.73,31.71,237.51,53.57,18.07,10463.43,10416.63,10378.61,10387.915666666668,34.81961522800767,10341.5,10477.33,13.899999999999636,2.0,6.949999999999818,10422.99
10477.36,5906.64,63.9,787.71,50.74,253.29,150.39,153.36,10477.33,10425.27,10377.68,10392.444333333335,37.31985351920836,10347.21,10477.36,0.030000000000654836,2.0,0.015000000000327418,10420.47
10485.3,5898.7,64.0,336.38,360.19,229.7,129.13,84.88,10477.36,10437.25,10396.48,10395.780666666666,40.94836032427512,10347.21,10485.3,7.93999999999869,2.0,3.969999999999345,10408.58
10477.76,5906.24,64.0,226.16,209.19,251.72,167.38,77.96,10485.3,10452.1,10402.02,10399.828666666666,42.870356265721036,10347.21,10485.3,-7.539999999999054,2.0,-3.769999999999527,10415.33
10470.12,5913.88,63.9,748.91,128.52,237.64,108.24,81.0,10477.76,10463.43,10410.63,10403.826333333333,43.66628546149489,10347.21,10485.3,-7.639999999999418,2.0,-3.819999999999709,10421.68
10459.4,5924.6,63.8,781.23,212.72,48.06,70.17,92.15,10470.12,10477.33,10416.63,10406.522666666666,44.53785657638202,10347.21,10485.3,-10.720000000001164,2.0,-5.360000000000582,10435.68
10442.17,5941.83,63.7,682.61,158.84,259.14,133.03,110.59,10459.4,10477.36,10425.27,10408.790666666668,44.56383727369261,10347.21,10485.3,-17.229999999999563,2.0,-8.614999999999782,10448.51
10444.59,5939.41,63.7,692.88,151.51,235.27,111.54,13.48,10442.17,10485.3,10437.25,10411.259,44.42266851719036,10347.21,10485.3,2.4200000000000728,2.0,1.2100000000000364,10474.61
10425.49,5958.51,63.6,662.42,85.37,180.79,174.35,56.64,10444.59,10477.76,10452.1,10413.026666666668,43.877278097501936,10347.21,10485.3,-19.100000000000364,2.0,-9.550000000000182,10493.66
10423.69,5960.31,63.6,338.79,48.43,128.35,183.58,14.87,10425.49,10470.12,10463.43,10414.271,43.62354436557803,10347.21,10485.3,-1.7999999999992724,2.0,-0.8999999999996362,10479.42
10422.99,5961.01,63.6,130.2,333.49,28.06,178.27,156.67,10423.69,10459.4,10477.33,10416.062666666667,42.80642998111466,10347.21,10485.3,-0.7000000000007276,2.0,-0.3500000000003638,10478.3
10420.47,5963.53,63.6,666.11,260.76,72.53,101.1,88.39,10422.99,10442.17,10477.36,10418.156333333334,41.36314071902318,10347.21,10485.3,-2.5200000000004366,2.0,-1.2600000000002183,10476.07
10408.58,5975.42,63.5,400.96,35.31,134.16,139.41,47.7,10420.47,10444.59,10485.3,10419.397666666666,40.458613478768406,10347.21,10485.3,-11.889999999999418,2.0,-5.944999999999709,10842.18
10415.33,5968.67,63.6,469.74,324.35,108.25,15.26,39.12,10408.58,10425.49,10477.76,10421.142,39.04667890749113,10347.21,10485.3,6.75,2.0,3.375,10839.85
10421.68,5962.32,63.6,777.71,321.0,154.54,137.45,19.94,10415.33,10423.69,10470.12,10423.223,37.25698445393985,10347.21,10485.3,6.350000000000364,2.0,3.175000000000182,10836.0
10435.68,5948.32,63.7,291.39,333.79,248.6,196.1,125.03,10421.68,10422.99,10459.4,10426.171999999999,34.42668696060747,10357.68,10485.3,14.0,2.0,7.0,10844.37
10448.51,5935.49,63.8,453.65,228.19,22.56,125.13,138.72,10435.68,10420.47,10442.17,10429.199666666666,32.11162411408618,10365.22,10485.3,12.829999999999927,2.0,6.414999999999964,10827.76
10474.61,5909.39,63.9,573.71,275.4,94.13,15.7,73.09,10448.51,10408.58,10444.59,10432.846,30.77917114645048,10377.68,10485.3,26.100000000000364,2.0,13.050000000000182,10826.19
10493.66,5890.34,64.0,691.64,231.93,153.17,74.28,65.82,10474.61,10415.33,10425.49,10436.258333333333,31.674794076608997,10377.68,10493.66,19.049999999999272,2.0,9.524999999999636,10776.85
10479.42,5904.58,64.0,621.82,110.16,213.36,91.78,63.72,10493.66,10421.68,10423.69,10438.807999999999,31.976614557063918,10377.68,10493.66,-14.239999999999782,2.0,-7.119999999999891,10777.23
10478.3,5905.7,64.0,141.88,224.33,182.81,72.13,126.45,10479.42,10435.68,10422.99,10442.131,30.657823138071482,10377.68,10493.66,-1.1200000000008004,2.0,-0.5600000000004002,10795.67
10476.07,5907.93,63.9,337.49,122.34,117.37,116.56,72.49,10478.3,10448.51,10420.47,10445.410666666667,28.727254501156683,10396.48,10493.66,-2.2299999999995634,2.0,-1.1149999999997817,10792.72
10842.18,5541.82,66.2,157.86,103.09,121.06,53.35,101.11,10476.07,10474.61,10408.58,10460.267333333333,77.08984386438482,10402.02,10842.18,366.1100000000006,2.0,183.0550000000003,10816.9
10839.85,5544.15,66.2,493.49,317.56,103.38,157.25,121.33,10842.18,10493.66,10415.33,10474.861666666666,102.82943507441743,10408.58,10842.18,-2.3299999999999272,2.0,-1.1649999999999636,10838.77
10836.0,5548.0,66.1,632.38,179.31,165.51,60.25,115.67,10839.85,10479.42,10421.68,10489.040666666666,121.32980933772906,10408.58,10842.18,-3.850000000000364,2.0,-1.925000000000182,10822.98
10844.37,5539.63,66.2,612.18,47.36,137.2,168.15,101.01,10836.0,10478.3,10435.68,10503.298666666666,136.6878737330155,10408.58,10844.37,8.3700000000008,2.0,4.1850000000004,10811.71
10827.76,5556.24,66.1,512.59,125.58,74.84,191.63,38.08,10844.37,10476.07,10448.51,10516.714999999998,148.04594044059144,10408.58,10844.37,-16.610000000000582,2.0,-8.305000000000291,10803.5
10826.19,5557.81,66.1,797.66,125.74,153.26,178.16,70.01,10827.76,10842.18,10474.61,10529.679666666665,157.57078605195233,10408.58,10844.37,-1.569999999999709,2.0,-0.7849999999998545,10822.15
10776.85,5607.15,65.8,756.02,94.28,245.87,174.32,127.38,10826.19,10839.85,10493.66,10540.504666666668,163.1148501816678,10408.58,10844.37,-49.340000000000146,2.0,-24.670000000000073,10808.43
10777.23,5606.77,65.8,617.17,355.37,97.93,54.66,37.03,10776.85,10836.0,10479.42,10550.964666666667,167.9904766742312,10408.58,10844.37,0.37999999999919964,2.0,0.18999999999959982,10810.11
10795.67,5588.33,65.9,311.05,47.31,115.45,174.31,156.58,10777.23,10844.37,10478.3,10561.576,173.15369209692827,10408.58,10844.37,18.44000000000051,2.0,9.220000000000255,10837.01
10792.72,5591.28,65.9,694.37,305.57,59.08,118.45,16.97,10795.67,10827.76,10476.07,10572.088,177.38560969480324,10408.58,10844.37,-2.9500000000007276,2.0,-1.4750000000003638,10811.68
10816.9,5567.1,66.0,514.77,367.7,103.79,13.73,16.11,10792.72,10826.19,10842.18,10583.141333333333,182.06094606152982,10408.58,10844.37,24.18000000000029,2.0,12.090000000000146,10821.19
10838.77,5545.23,66.2,713.55,148.21,230.5,65.91,123.26,10816.9,10776.85,10839.85,10595.175,186.72642445909523,10408.58,10844.37,21.8700000000008,2.0,10.9350000000004,10798.51
10822.98,5561.02,66.1,739.35,329.44,266.62,153.62,76.65,10838.77,10777.23,10836.0,10606.937,189.6677672275141,10408.58,10844.37,-15.790000000000873,2.0,-7.895000000000437,10783.04
10811.71,5572.29,66.0,138.43,99.28,109.59,46.67,94.95,10822.98,10795.67,10844.37,10618.680666666665,191.11915400352646,10408.58,10844.37,-11.270000000000437,2.0,-5.635000000000218,10778.17
10803.5,5580.5,65.9,149.33,62.45,252.71,72.22,47.78,10811.71,10792.72,10827.76,10630.725,190.9973452918053,10408.58,10844.37,-8.209999999999127,2.0,-4.104999999999563,10777.77
10822.15,5561.85,66.1,69.84,363.39,31.94,78.84,11.49,10803.5,10816.9,10826.19,10643.310333333333,190.74854049187536,10408.58,10844.37,18.649999999999636,2.0,9.324999999999818,10784.32
10808.43,5575.57,66.0,529.89,219.03,176.09,82.69,155.61,10822.15,10838.77,10776.85,10656.075,188.46895569360893,10408.58,10844.37,-13.719999999999345,2.0,-6.859999999999673,10798.77
10810.11,5573.89,66.0,493.03,314.37,139.84,192.81,98.44,10808.43,10822.98,10777.23,10668.955666666667,185.21585881433214,10408.58,10844.37,1.680000000000291,2.0,0.8400000000001455,10789.16
10837.01,5546.99,66.1,174.45,385.01,175.8,111.95,155.9,10810.11,10811.71,10795.67,10682.756333333333,181.64686411993338,10408.58,10844.37,26.899999999999636,2.0,13.449999999999818,11031.34
10811.68,5572.32,66.0,249.59,317.09,200.95,44.14,11.29,10837.01,10803.5,10792.72,10695.796666666667,176.12667820237988,10408.58,10844.37,-25.329999999999927,2.0,-12.664999999999964,11008.93
10821.19,5562.81,66.0,176.0,89.54,236.87,161.17,53.12,10811.68,10822.15,10816.9,10709.550333333334,168.88608387715786,10415.33,10844.37,9.510000000000218,2.0,4.755000000000109,11009.65
10798.51,5585.49,65.9,673.61,174.44,257.38,25.02,12.81,10821.19,10808.43,10838.77,10722.323,160.1299857579954,10421.68,10844.37,-22.68000000000029,2.0,-11.340000000000146,11024.79
10783.04,5600.96,65.8,214.7,257.2,40.08,172.28,149.76,10798.51,10810.11,10822.98,10734.368333333334,150.00625237698722,10435.68,10844.37,-15.469999999999345,2.0,-7.734999999999673,11028.17
10778.17,5605.83,65.8,673.22,171.6,19.25,45.02,133.92,10783.04,10837.01,10811.71,10745.784666666666,139.12885150890773,10448.51,10844.37,-4.8700000000008,2.0,-2.4350000000004,11004.4
10777.77,5606.23,65.8,639.88,122.12,50.97,77.93,147.31,10778.17,10811.68,10803.5,10756.76,127.3584918843679,10474.61,10844.37,-0.3999999999996362,2.0,-0.1999999999998181,10987.36
10784.32,5599.68,65.8,720.72,321.26,260.34,101.26,92.57,10777.77,10821.19,10822.15,10767.083666666667,115.71948342695029,10476.07,10844.37,6.549999999999272,2.0,3.274999999999636,10978.3
10798.77,5585.23,65.9,473.47,355.83,93.58,44.04,129.42,10784.32,10798.51,10808.43,10777.253999999999,103.63720180093789,10476.07,10844.37,14.450000000000728,2.0,7.225000000000364,10972.91
10789.16,5594.84,65.9,705.61,166.94,158.62,49.6,107.93,10798.77,10783.04,10810.11,10787.578666666666,87.0430169797887,10476.07,10844.37,-9.610000000000582,2.0,-4.805000000000291,10986.51
11031.34,5352.66,67.3,519.37,59.26,211.72,158.94,110.79,10789.16,10778.17,10837.01,10806.013333333334,77.30131445180692,10476.07,11031.34,242.1800000000003,2.0,121.09000000000015,10988.09
11008.93,5375.07,67.2,428.89,104.6,152.22,177.21,29.71,11031.34,10777.77,10811.68,10823.775333333333,57.57669977226619,10776.85,11031.34,-22.409999999999854,2.0,-11.204999999999927,10987.88
11009.65,5374.35,67.2,544.34,164.79,25.06,185.84,126.56,11008.93,10784.32,10821.19,10829.357666666667,66.80207536867312,10776.85,11031.34,0.7199999999993452,2.0,0.3599999999996726,10987.43
11024.79,5359.21,67.3,782.22,151.55,83.42,52.11,109.88,11009.65,10798.77,10798.51,10835.522333333334,75.73925673976838,10776.85,11031.34,15.140000000001237,2.0,7.5700000000006185,10985.66
11028.17,5355.83,67.3,749.76,178.87,210.69,107.77,85.36,11024.79,10789.16,10783.04,10841.928000000002,83.50893689044678,10776.85,11031.34,3.3799999999991996,2.0,1.6899999999995998,10985.24
11004.4,5379.6,67.2,203.26,285.1,263.52,171.53,95.65,11028.17,11031.34,10778.17,10847.262333333334,88.62475479918672,10776.85,11031.34,-23.770000000000437,2.0,-11.885000000000218,11013.22
10987.36,5396.64,67.1,366.94,349.12,118.45,87.92,81.18,11004.4,11008.93,10777.77,10852.582333333334,92.13446150978693,10776.85,11031.34,-17.039999999999054,2.0,-8.519999999999527,11030.63
